video_id,frame_index,label,tilt_angle,vertical_velocity,ground_proximity,torso_depth,tilt_velocity,tilt_acceleration,depth_velocity,depth_acceleration,tilt_relative_change,depth_relative_ratio,height_drop_ratio,motion_energy,peak_motion,acceleration_energy,peak_time_ratio,duration_high_motion,descent_recovery_ratio,post_impact_stillness,stillness_ratio,max_depth_drop_ratio,depth_peak_time_ratio
FallBackwardsS10,2,1,15.339121,-0.0088,0.685962,0.173413,-3.913423,-3.064458,-0.022505999999999998,-0.02445,-4.762388,-0.10600335040080755,0.01889518042187685,0.001394778935714286,0.07381,0.0016577604797142866,0.5714285714285714,0.2857142857142857,0.11214628917794033,0.0337605,0.9999999995,0.37523159889938396,0.42857142857142855
FallBackwardsS10,3,1,16.24937,-0.01248,0.699173,0.122404,0.9102489999999985,4.823671999999998,-0.05100900000000001,-0.028503000000000014,-3.852139000000001,-0.36897022622002723,0.0,0.001394778935714286,0.07381,0.0016577604797142866,0.5714285714285714,0.2857142857142857,0.11214628917794033,0.0337605,0.9999999995,0.37523159889938396,0.42857142857142855
FallBackwardsS10,4,1,17.782897,0.07381,0.617767,0.134417,1.5335269999999994,0.6232780000000009,0.01201300000000001,0.06302200000000002,-2.3186120000000017,-0.3070395653716223,0.11643184145207015,0.001394778935714286,0.07381,0.0016577604797142866,0.5714285714285714,0.2857142857142857,0.11214628917794033,0.0337605,0.9999999995,0.37523159889938396,0.42857142857142855
FallBackwardsS10,5,1,9.18713,0.063641,0.565264,0.1879,-8.595766999999999,-10.129293999999998,0.053483,0.04146999999999999,-10.914379,-0.03131846871339878,0.1915248440778966,0.001394778935714286,0.07381,0.0016577604797142866,0.5714285714285714,0.2857142857142857,0.11214628917794033,0.0337605,0.9999999995,0.37523159889938396,0.42857142857142855
FallBackwardsS10,6,1,6.969285,-0.00388,0.552611,0.17431,-2.2178449999999996,6.377921999999999,-0.013590000000000019,-0.06707300000000002,-13.132224,-0.10137904316855766,0.20962193876247814,0.001394778935714286,0.07381,0.0016577604797142866,0.5714285714285714,0.2857142857142857,0.11214628917794033,0.0337605,0.9999999995,0.37523159889938396,0.42857142857142855
FallBackwardsS2,0,1,12.345068,0.0,0.6881,0.172675,0.0,0.0,0.0,0.0,0.0,0.0,0.01626782217011818,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,1,1,8.781653,-0.002715,0.699479,0.080265,-3.563414999999999,-3.563414999999999,-0.09240999999999999,-0.09240999999999999,-3.563414999999999,-0.5351672185599118,0.0,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,2,1,6.738987,0.050362,0.653802,0.092026,-2.0426660000000005,1.5207489999999986,0.011760999999999994,0.10417099999999999,-5.606081,-0.46705660653217546,0.06530145999336437,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,3,1,7.943814,0.057912,0.584849,0.144889,1.2048269999999999,3.2474930000000004,0.05286299999999999,0.041102,-4.401254,-0.16091501282226722,0.16387911550757192,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,4,1,1.440619,-0.001318,0.56453,0.118102,-6.503195,-7.708022,-0.02678699999999999,-0.07964999999999998,-10.904449,-0.31604459061216394,0.19292787890282928,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,5,1,9.685088,0.003172,0.550168,0.131009,8.244469,14.747664,0.012906999999999988,0.03969399999999998,-2.659979999999999,-0.24129723329203867,0.21346030372111197,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,6,1,24.115095,-0.012731,0.522471,0.148858,14.430007,6.185537999999999,0.017849000000000004,0.004942000000000016,11.770027,-0.13792963580176845,0.25305691771581856,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,7,1,31.936547,-0.019567,0.524041,0.120285,7.821452000000001,-6.608554999999999,-0.028572999999999987,-0.04642199999999999,19.591479,-0.30340234368957664,0.2508123900062584,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,8,1,36.830805,-0.016,0.526133,0.152126,4.894257999999997,-2.9271940000000036,0.03184100000000001,0.060413999999999995,24.485737,-0.11900390838856856,0.2478215925741565,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,9,1,38.71919,-0.01088,0.530812,0.160615,1.8883849999999995,-3.0058729999999976,0.008488999999999997,-0.02335200000000001,26.374122,-0.06984218867906646,0.24113232814547356,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,10,1,26.388252,0.015935,0.525546,0.137579,-12.330937999999996,-14.219322999999996,-0.023036,-0.031525,14.043184000000002,-0.2032488767728456,0.24866078860314494,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,11,1,25.990836,0.039357,0.518292,0.076642,-0.39741599999999977,11.933521999999996,-0.060937000000000005,-0.037901000000000004,13.645768000000002,-0.556148831294925,0.25903136440260344,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS2,12,1,32.385635,-0.007712,0.506064,0.121951,6.394798999999999,6.792214999999999,0.045309,0.10624600000000001,20.040567000000003,-0.2937541607427006,0.2765129470984648,0.0006685379683846154,0.057912,0.003776417890076922,0.23076923076923078,0.23076923076923078,1.102662358460031,0.021001333333333334,0.9999999996666666,0.556148831294925,0.8461538461538461
FallBackwardsS3,0,1,9.40515,0.0,0.696657,0.193527,0.0,0.0,0.0,0.0,0.0,0.0,0.002041307465252939,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS3,1,1,8.664266,-0.00245,0.698082,0.188336,-0.7408840000000012,-0.7408840000000012,-0.005191000000000001,-0.005191000000000001,-0.7408840000000012,-0.02682313048399898,0.0,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS3,2,1,11.910932,0.059155,0.645907,0.092277,3.246666000000001,3.9875500000000024,-0.096059,-0.090868,2.505782,-0.5231828089972831,0.07474050315759391,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS3,3,1,10.372283,0.124849,0.509661,0.178193,-1.5386490000000013,-4.785315000000002,0.08591599999999999,0.181975,0.9671329999999987,-0.07923442166088242,0.26991241677924305,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS3,4,1,4.776485,0.014738,0.450089,0.174688,-5.595797999999999,-4.057148999999998,-0.0035049999999999804,-0.08942099999999997,-4.628665000000001,-0.09734558951802283,0.35524909630208323,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS3,5,1,64.335133,-0.010428,0.379491,0.229635,59.558648,65.154446,0.054946999999999996,0.058451999999999976,54.929983,0.1865786159730755,0.4563804818683471,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS3,6,1,83.911111,-0.007361,0.362881,0.248422,19.575978000000006,-39.98266999999999,0.018786999999999998,-0.03616,74.505961,0.2836555091348726,0.4801742481826286,0.0027818179249999996,0.124849,0.007731305382142857,0.42857142857142855,0.14285714285714285,0.5219347162989347,0.0088945,0.9999999995,0.6285473886026706,0.2857142857142857
FallBackwardsS4,0,1,8.064392,0.0,0.859309,0.045153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005899283447000001,0.139833,0.0010808072216666664,0.5,0.3333333333333333,0.2174641066463369,0.031192,0.9999999989999999,0.8743869268866805,0.8333333333333334
FallBackwardsS4,1,1,12.275055,0.022663,0.829883,0.089682,4.210663,4.210663,0.044529,0.044529,4.210663,0.9861802984036432,0.03424379351985858,0.005899283447000001,0.139833,0.0010808072216666664,0.5,0.3333333333333333,0.2174641066463369,0.031192,0.9999999989999999,0.8743869268866805,0.8333333333333334
FallBackwardsS4,2,1,7.675987,0.039154,0.803106,0.121021,-4.599068,-8.809731,0.031339000000000006,-0.013189999999999993,-0.38840499999999967,1.6802426930604237,0.06540487756394398,0.005899283447000001,0.139833,0.0010808072216666664,0.5,0.3333333333333333,0.2174641066463369,0.031192,0.9999999989999999,0.8743869268866805,0.8333333333333334
FallBackwardsS4,3,1,10.743908,0.139833,0.669605,0.180843,3.0679209999999992,7.666988999999999,0.059822,0.028482999999999994,2.6795159999999996,3.0051158725861877,0.22076342710158578,0.005899283447000001,0.139833,0.0010808072216666664,0.5,0.3333333333333333,0.2174641066463369,0.031192,0.9999999989999999,0.8743869268866805,0.8333333333333334
FallBackwardsS4,4,1,19.318215,0.113238,0.493925,0.240501,8.574307,5.506386,0.05965799999999999,-0.00016400000000001136,11.253822999999999,4.326356956872036,0.42520676447563477,0.005899283447000001,0.139833,0.0010808072216666664,0.5,0.3333333333333333,0.2174641066463369,0.031192,0.9999999989999999,0.8743869268866805,0.8333333333333334
FallBackwardsS4,5,1,158.726168,0.031192,0.314805,0.359461,139.407953,130.833646,0.11895999999999998,0.059301999999999994,150.661776,6.960954821142453,0.6336533183829643,0.005899283447000001,0.139833,0.0010808072216666664,0.5,0.3333333333333333,0.2174641066463369,0.031192,0.9999999989999999,0.8743869268866805,0.8333333333333334
FallBackwardsS5,0,1,12.577058,0.0,0.726301,0.169111,0.0,0.0,0.0,0.0,0.0,0.0,0.03196264866815062,0.0015464037826666665,0.081189,0.0019009896160000004,0.6666666666666666,0.16666666666666666,0.22569631927834208,0.042934,0.9999999989999999,0.5706501063480167,0.3333333333333333
FallBackwardsS5,1,1,9.849863,-0.027547,0.750282,0.157506,-2.727195,-2.727195,-0.011605000000000004,-0.011605000000000004,-2.727195,-0.06862356636396472,0.0,0.0015464037826666665,0.081189,0.0019009896160000004,0.6666666666666666,0.16666666666666666,0.22569631927834208,0.042934,0.9999999989999999,0.5706501063480167,0.3333333333333333
FallBackwardsS5,2,1,3.916573,0.002467,0.744132,0.099434,-5.9332899999999995,-3.2060949999999995,-0.05807200000000001,-0.04646700000000001,-8.660485,-0.41201932214924336,0.008196917947922343,0.0015464037826666665,0.081189,0.0019009896160000004,0.6666666666666666,0.16666666666666666,0.22569631927834208,0.042934,0.9999999989999999,0.5706501063480167,0.3333333333333333
FallBackwardsS5,3,1,16.924524,-0.008861,0.712209,0.118601,13.007951000000002,18.941241,0.019167000000000003,0.07723900000000002,4.3474660000000025,-0.2986795637263126,0.05074491984247937,0.0015464037826666665,0.081189,0.0019009896160000004,0.6666666666666666,0.16666666666666666,0.22569631927834208,0.042934,0.9999999989999999,0.5706501063480167,0.3333333333333333
FallBackwardsS5,4,1,5.534574,0.081189,0.575439,0.147474,-11.389950000000002,-24.397901000000005,0.028872999999999996,0.009705999999999992,-7.042483999999999,-0.12794554979897502,0.2330363780111526,0.0015464037826666665,0.081189,0.0019009896160000004,0.6666666666666666,0.16666666666666666,0.22569631927834208,0.042934,0.9999999989999999,0.5706501063480167,0.3333333333333333
FallBackwardsS5,5,1,34.46604,0.042934,0.518702,0.231592,28.931466,40.321416,0.084118,0.055245,21.888982,0.36946738905531035,0.308657277785343,0.0015464037826666665,0.081189,0.0019009896160000004,0.6666666666666666,0.16666666666666666,0.22569631927834208,0.042934,0.9999999989999999,0.5706501063480167,0.3333333333333333
FallBackwardsS6,0,1,19.242288,0.0,0.53515,0.323283,0.0,0.0,0.0,0.0,0.0,0.0,0.031239647522135528,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS6,1,1,7.781108,0.007556,0.539654,0.268867,-11.461179999999999,-11.461179999999999,-0.054415999999999964,-0.054415999999999964,-11.461179999999999,-0.16832310957172772,0.02308623890883674,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS6,2,1,2.243573,0.009599,0.552407,0.25911,-5.537535,5.923644999999999,-0.009757000000000016,0.04465899999999995,-16.998714999999997,-0.19850409641551173,0.0,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS6,3,1,5.538811,0.045541,0.514083,0.29867,3.295238,8.832773,0.039559999999999984,0.049317,-13.703477,-0.07613453204735622,0.06937638359148897,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS6,4,1,8.603409,0.063727,0.418624,0.289065,3.0645979999999993,-0.23064000000000062,-0.009604999999999975,-0.04916499999999996,-10.638879,-0.1058453426074202,0.2421819414993258,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS6,5,1,9.588687,-0.069012,0.455561,0.205648,0.985278000000001,-2.0793199999999983,-0.08341700000000002,-0.07381200000000004,-9.653600999999998,-0.3638762311538923,0.1753163877805379,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS6,6,1,20.996386,-0.017354,0.442346,0.147996,11.407699000000001,10.422421,-0.05765200000000001,0.02576500000000001,1.7540980000000026,-0.5422091463448151,0.19923896656045453,0.0016211663724285715,0.069012,0.00227384823142857,0.7142857142857143,0.42857142857142855,0.11691900623438312,0.043183,0.9999999995,0.5422091463448151,0.8571428571428571
FallBackwardsS7,0,1,15.988797,0.0,0.667262,0.187365,0.0,0.0,0.0,0.0,0.0,0.0,0.020678035226075815,0.002080884698833333,0.080076,0.001593409690833333,0.5,0.3333333333333333,0.05451430707571624,0.00066,0.9999999989999999,0.5540267045874578,0.8333333333333334
FallBackwardsS7,1,1,15.75937,-0.008514,0.681351,0.193248,-0.22942699999999938,-0.22942699999999938,0.005882999999999999,0.005882999999999999,-0.22942699999999938,0.03139860682945797,0.0,0.002080884698833333,0.080076,0.001593409690833333,0.5,0.3333333333333333,0.05451430707571624,0.00066,0.9999999989999999,0.5540267045874578,0.8333333333333334
FallBackwardsS7,2,1,13.876749,-0.00011,0.678913,0.150293,-1.8826210000000003,-1.653194000000001,-0.04295499999999999,-0.04883799999999999,-2.1120479999999997,-0.19785979132783713,0.0035781851005162774,0.002080884698833333,0.080076,0.001593409690833333,0.5,0.3333333333333333,0.05451430707571624,0.00066,0.9999999989999999,0.5540267045874578,0.8333333333333334
FallBackwardsS7,3,1,9.716369,0.080076,0.589714,0.172018,-4.16038,-2.2777589999999996,0.021724999999999994,0.06467999999999999,-6.272428,-0.0819096411714587,0.13449308779983737,0.002080884698833333,0.080076,0.001593409690833333,0.5,0.3333333333333333,0.05451430707571624,0.00066,0.9999999989999999,0.5540267045874578,0.8333333333333334
FallBackwardsS7,4,1,3.967013,0.077461,0.506127,0.241557,-5.749356000000001,-1.5889760000000006,0.06953899999999999,0.047813999999999995,-12.021784,0.2892322456743135,0.2571714134753286,0.002080884698833333,0.080076,0.001593409690833333,0.5,0.3333333333333333,0.05451430707571624,0.00066,0.9999999989999999,0.5540267045874578,0.8333333333333334
FallBackwardsS7,5,1,27.398128,0.00066,0.471159,0.337,23.431115,29.180470999999997,0.09544300000000003,0.025904000000000038,11.409331,0.7986283414798477,0.3084929789367111,0.002080884698833333,0.080076,0.001593409690833333,0.5,0.3333333333333333,0.05451430707571624,0.00066,0.9999999989999999,0.5540267045874578,0.8333333333333334
FallBackwardsS8,0,1,14.071177,0.0,0.702484,0.181603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,1,1,6.086417,0.06281,0.636487,0.138972,-7.9847600000000005,-7.9847600000000005,-0.042630999999999974,-0.042630999999999974,-7.9847600000000005,-0.2347483233495683,0.09394804708157328,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,2,1,0.264602,0.079579,0.552396,0.042765,-5.821815,2.1629450000000006,-0.09620700000000001,-0.05357600000000004,-13.806575,-0.7645137978749591,0.21365326439655102,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,3,1,15.017624,0.035022,0.517237,0.083112,14.753022,20.574837,0.04034700000000001,0.136554,0.9464469999999992,-0.5423423591992292,0.2637028028201315,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,4,1,37.408179,-0.004896,0.471208,0.058582,22.390555,7.6375329999999995,-0.024530000000000003,-0.06487700000000002,23.337002,-0.677417219553547,0.3292260032552684,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,5,1,71.983526,-0.018422,0.428225,0.084925,34.575347,12.184792000000002,0.026343,0.050873,57.912349,-0.5323590440006,0.39041316187925534,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,6,1,76.732674,0.034158,0.385217,0.092249,4.749148000000005,-29.826198999999995,0.007323999999999997,-0.019019,62.661497000000004,-0.4920293139869423,0.45163590850234897,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,7,1,75.277296,0.018236,0.36899,0.093436,-1.455377999999996,-6.204526000000001,0.0011870000000000075,-0.00613699999999999,61.20611900000001,-0.4854930783880603,0.47473536696247126,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS8,8,1,82.564684,0.009824,0.350103,0.104232,7.287387999999993,8.742765999999989,0.010796,0.009608999999999993,68.493507,-0.4260447215847495,0.5016213885275375,0.0014959584845555555,0.079579,0.0034026211246666674,0.2222222222222222,0.2222222222222222,2.592636282229922,0.014029999999999999,0.9999999995,0.7645137978749591,0.2222222222222222
FallBackwardsS9,0,1,12.17496,0.0,0.689169,0.220736,0.0,0.0,0.0,0.0,0.0,0.0,0.032011629821883776,0.0021618770683333333,0.096429,0.001109465946333334,0.6666666666666666,0.16666666666666666,0.2287151683416612,0.053662,0.9999999989999999,0.27113400831818646,0.8333333333333334
FallBackwardsS9,1,1,14.11278,-0.026331,0.71196,0.220589,1.9378200000000003,1.9378200000000003,-0.00014699999999998048,-0.00014699999999998048,1.9378200000000003,-0.0006659538966640085,0.0,0.0021618770683333333,0.096429,0.001109465946333334,0.6666666666666666,0.16666666666666666,0.2287151683416612,0.053662,0.9999999989999999,0.27113400831818646,0.8333333333333334
FallBackwardsS9,2,1,12.182801,0.008992,0.700806,0.199331,-1.9299790000000012,-3.8677990000000015,-0.021258,-0.02111100000000002,0.007840999999999099,-0.0969710418918026,0.015666610461730134,0.0021618770683333333,0.096429,0.001109465946333334,0.6666666666666666,0.16666666666666666,0.2287151683416612,0.053662,0.9999999989999999,0.27113400831818646,0.8333333333333334
FallBackwardsS9,3,1,21.220367,-0.00435,0.62359,0.205209,9.037566,10.967545000000001,0.005877999999999994,0.027135999999999993,9.045406999999999,-0.07034194662247227,0.124122141519015,0.0021618770683333333,0.096429,0.001109465946333334,0.6666666666666666,0.16666666666666666,0.2287151683416612,0.053662,0.9999999989999999,0.27113400831818646,0.8333333333333334
FallBackwardsS9,4,1,3.975163,0.096429,0.496673,0.264793,-17.245204,-26.28277,0.059584,0.053706000000000004,-8.199797,0.19959136615870837,0.30238636959606396,0.0021618770683333333,0.096429,0.001109465946333334,0.6666666666666666,0.16666666666666666,0.2287151683416612,0.053662,0.9999999989999999,0.27113400831818646,0.8333333333333334
FallBackwardsS9,5,1,12.984954,0.053662,0.478802,0.273481,9.009791,26.254995,0.008687999999999974,-0.050896000000000025,0.8099939999999997,0.2389506005411414,0.3274874988377332,0.0021618770683333333,0.096429,0.001109465946333334,0.6666666666666666,0.16666666666666666,0.2287151683416612,0.053662,0.9999999989999999,0.27113400831818646,0.8333333333333334
FallForwardS1,0,1,6.560428,0.0,0.788635,0.066362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098849316999999,0.106385,0.003207640954142856,0.5714285714285714,0.42857142857142855,0.46703475592949717,0.034261,0.9999999995,0.731272446005967,0.8571428571428571
FallForwardS1,1,1,7.408064,0.024662,0.764366,0.134701,0.8476360000000005,0.8476360000000005,0.06833899999999998,0.06833899999999998,0.8476360000000005,1.029791130017312,0.030773424929437018,0.004098849316999999,0.106385,0.003207640954142856,0.5714285714285714,0.42857142857142855,0.46703475592949717,0.034261,0.9999999995,0.731272446005967,0.8571428571428571
FallForwardS1,2,1,13.671193,0.068213,0.691406,0.12393,6.263129,5.415493,-0.010770999999999989,-0.07910999999999997,7.110765000000001,0.8674843906530183,0.12328770581664815,0.004098849316999999,0.106385,0.003207640954142856,0.5714285714285714,0.42857142857142855,0.46703475592949717,0.034261,0.9999999995,0.731272446005967,0.8571428571428571
